post_id,user_id,content,likes,shares,comments,timestamp,platform_x,category,total_engagement,sentiment_score,influencer_id,name,followers,engagement_rate,platform_y,predicted_engagement
5013,8,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #AI #innovation,54735,9454,4808,2024-03-14 11:03:36,TikTok,technology,68997,0.0,8,Chris Doe,6745424,8.3,YouTube,57805.48917530812
5014,3734,Exploring the latest advancements in AI! #tech #future #music #entertainment,75706,3208,3409,2024-03-03 04:55:41,YouTube,entertainment,82323,0.8,3734,Sophia Doe,5680342,5.65,Twitter,56442.012426036774
5015,4428,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #programming #future,61818,906,2212,2024-08-21 15:56:41,Twitter,technology,64936,0.25,4428,Chris Wilson,6387941,2.44,Twitter,57379.20455115552
5016,4888,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #entertainment #gossip,887,9632,16,2024-03-06 13:57:24,TikTok,entertainment,10535,0.11212121212121212,4888,Mike Wilson,2628082,3.01,TikTok,57582.493338295644
5017,2177,Trying out new recipes and loving the results! #food #cooking #sportsnews #fitness,95857,8910,233,2024-09-30 19:26:26,Twitter,sports,105000,0.0,2177,Sarah Smith,2415008,8.43,Twitter,57770.673472278795
5018,4460,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #style #travel,78054,8413,3944,2024-02-25 07:33:33,TikTok,lifestyle,90411,0.0,4460,Anna Starr,2210544,4.83,YouTube,57769.02962145611
5019,610,"Game night with friends, who’s your favorite player? #sports #basketball #AI #programming",41589,1943,1488,2024-04-09 22:33:31,Twitter,technology,45020,0.35378787878787876,610,Jane Starr,7507350,7.71,Twitter,57212.42485877098
5020,3137,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #football #basketball,59489,224,4620,2024-02-25 04:57:12,Twitter,sports,64333,0.11212121212121212,3137,John Johnson,4241710,3.71,Instagram,57595.46659380916
5021,1641,Just finished a 5K! Can't wait for the next one! #fitness #health #tech #future,3669,8558,2950,2024-04-05 06:33:29,Twitter,technology,15177,0.35378787878787876,1641,Alex Doe,6941614,5.25,YouTube,57207.87645128103
5022,3110,Just finished a 5K! Can't wait for the next one! #fitness #health #future #AI,42996,4155,2733,2024-07-27 17:00:22,TikTok,technology,49884,0.375,3110,Sarah Miller,9968574,9.13,TikTok,57196.28687942971
5023,2271,Just finished a 5K! Can't wait for the next one! #fitness #health #future #AI,70248,2594,4322,2024-10-16 22:12:52,YouTube,technology,77164,0.0,2271,Alex Taylor,7308858,7.91,TikTok,57810.01907516545
5024,1375,Trying out new recipes and loving the results! #food #cooking #food #style,17497,3002,4873,2024-05-26 04:18:48,Instagram,lifestyle,25372,0.11212121212121212,1375,Emma Starr,9142440,0.53,TikTok,57634.867510558695
5025,2679,Just finished a 5K! Can't wait for the next one! #fitness #health #fitness #sportsnews,79542,2689,2016,2024-09-02 08:17:58,Instagram,sports,84247,0.0,2679,Mike Davis,5742689,6.05,TikTok,57797.42738078835
5026,4978,Catching up with my favorite show tonight! #tv #entertainment #football #basketball,38105,1933,4769,2024-09-26 21:23:52,Twitter,sports,44807,0.375,4978,Jane Brown,1270670,3.1,YouTube,57126.35742169597
5027,2796,Did anyone else catch the new movie release? #movies #entertainment #entertainment #celebrity,96070,5480,4269,2024-10-04 23:59:03,Instagram,entertainment,105819,0.2556818181818182,2796,Jane Taylor,185995,3.54,Instagram,57319.71914405768
5028,1502,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #wellness #travel,52208,1666,162,2024-04-03 08:45:44,TikTok,lifestyle,54036,0.25,1502,Chris Smith,3075521,1.71,YouTube,57352.57333812001
5029,3157,Just finished a 5K! Can't wait for the next one! #fitness #health #wellness #style,7909,8065,290,2024-08-13 06:00:03,Twitter,lifestyle,16264,0.25,3157,John Miller,4898239,3.74,Instagram,57367.227636597156
5030,4845,The future of programming is bright! #tech #innovation #tech #innovation,48951,7844,3712,2024-05-25 22:08:14,YouTube,technology,60507,0.11212121212121212,4845,Emma Doe,3349064,7.18,YouTube,57588.28989345374
5031,1756,Exploring the latest advancements in AI! #tech #future #future #AI,52707,3730,3952,2024-05-29 18:21:58,Twitter,technology,60389,0.25,1756,Emma Smith,3055219,5.14,Instagram,57352.41011398568
5032,2105,Trying out new recipes and loving the results! #food #cooking #food #style,23283,6171,2870,2024-01-28 03:59:00,YouTube,lifestyle,32324,0.25,2105,Emma Brown,6778952,6.47,YouTube,57382.34820360305
5033,507,"Game night with friends, who’s your favorite player? #sports #basketball #programming #future",82407,9634,1935,2024-08-08 08:49:11,YouTube,technology,93976,0.375,507,Alex Doe,9959787,0.97,YouTube,57196.21623365745
5034,1332,The future of programming is bright! #tech #innovation #style #travel,84404,2439,2253,2024-09-14 04:37:41,TikTok,lifestyle,89096,0.2556818181818182,1332,Anna Taylor,2367097,0.58,TikTok,57337.254780243355
5035,2352,Trying out new recipes and loving the results! #food #cooking #fitness #workout,56546,8035,2969,2024-05-21 17:44:27,Instagram,sports,67550,0.0,2352,Jane Doe,3262527,2.94,Twitter,57777.48736032459
5036,1374,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #entertainment #movies,82774,4371,4128,2024-07-29 01:53:23,TikTok,entertainment,91273,0.35378787878787876,1374,Chris Doe,5402259,0.82,Twitter,57195.50033625266
5037,1164,Trying out new recipes and loving the results! #food #cooking #entertainment #gossip,48041,7845,1572,2024-02-05 17:33:38,YouTube,entertainment,57458,0.375,1164,John Taylor,1746235,3.75,YouTube,57130.18087187053
5038,2218,"Game night with friends, who’s your favorite player? #sports #basketball #travel #fitness",94934,3840,4656,2024-04-20 21:48:58,YouTube,lifestyle,103430,0.8,2218,Jane Smith,5463987,7.0,Twitter,56440.27297388508
5039,1678,Just finished a 5K! Can't wait for the next one! #fitness #health #AI #tech,96121,3733,2843,2024-06-15 14:35:11,YouTube,technology,102697,0.8,1678,Sophia Doe,5188743,9.68,TikTok,56438.060065618396
5040,2518,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #future #innovation,17255,7403,326,2024-02-14 22:56:09,TikTok,technology,24984,0.8,2518,Emma Miller,6591558,3.99,Twitter,56449.33842558313
5041,1285,Just finished a 5K! Can't wait for the next one! #fitness #health #innovation #tech,96377,6935,2727,2024-01-20 02:28:08,Twitter,technology,106039,0.25,1285,Mike Wilson,1329947,1.75,Twitter,57338.539262410035
5042,75,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #fitness #workout,5896,7963,3086,2024-02-04 09:10:48,YouTube,sports,16945,0.0,75,Jane Doe,1446131,4.31,Instagram,57762.88388949877
5043,534,The future of programming is bright! #tech #innovation #travel #food,96174,6038,4369,2024-02-28 21:06:37,Instagram,lifestyle,106581,0.0,534,Anna Wilson,7058500,7.29,Twitter,57808.006245502205
5044,2440,Catching up with my favorite show tonight! #tv #entertainment #tech #AI,4794,435,4584,2024-04-15 03:29:11,Twitter,technology,9813,0.375,2440,Sarah Wilson,738315,8.27,Instagram,57122.07739095847
5045,3996,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #music #movies,16297,1653,1447,2024-06-02 00:55:35,YouTube,entertainment,19397,0.25,3996,Anna Smith,5085895,2.33,Instagram,57368.736354366454
5046,3715,The future of programming is bright! #tech #innovation #food #style,78279,9166,3366,2024-08-03 23:46:40,YouTube,lifestyle,90811,0.0,3715,Chris Smith,5596554,2.35,Instagram,57796.252483789496
5047,4711,The future of programming is bright! #tech #innovation #celebrity #entertainment,84859,1527,4153,2024-01-08 17:07:15,YouTube,entertainment,90539,0.0,4711,Mike Wilson,4062933,7.44,YouTube,57783.92246900673
5048,2109,Did anyone else catch the new movie release? #movies #entertainment #workout #sportsnews,31133,5399,736,2024-02-13 22:20:56,TikTok,sports,37268,0.0,2109,Anna Doe,362780,4.45,YouTube,57754.17395800662
5049,997,Catching up with my favorite show tonight! #tv #entertainment #future #programming,74912,2858,3648,2024-04-30 07:40:46,Twitter,technology,81418,0.11212121212121212,997,Mike Davis,8714986,6.99,Twitter,57631.43086347382
5050,823,Catching up with my favorite show tonight! #tv #entertainment #programming #tech,87908,4564,524,2024-06-19 12:24:15,Instagram,technology,92996,0.35378787878787876,823,Emma Taylor,6415047,9.07,TikTok,57203.64295493864
5051,3882,Exploring the latest advancements in AI! #tech #future #sportsnews #workout,72822,6464,3752,2024-10-28 17:40:54,Instagram,sports,83038,0.8,3882,Anna Miller,2464274,9.37,Instagram,56416.15586435538
5052,3154,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #entertainment #music,27099,7769,4684,2024-03-04 19:00:40,YouTube,entertainment,39552,0.25,3154,John Starr,4706166,1.18,YouTube,57365.68340700629
5053,3101,Trying out new recipes and loving the results! #food #cooking #gossip #movies,86088,2264,2572,2024-07-13 06:29:57,Instagram,entertainment,90924,0.0,3101,Anna Doe,2321179,2.39,Instagram,57769.91910535434
5054,3134,The future of programming is bright! #tech #innovation #food #style,7386,292,2649,2024-10-08 16:04:46,Twitter,lifestyle,10327,0.11212121212121212,3134,Alex Doe,4037375,3.74,Instagram,57593.8237801214
5055,4253,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #tech #AI,68070,9700,4710,2024-05-26 02:28:36,TikTok,technology,82480,0.35378787878787876,4253,Jane Wilson,9229226,1.78,Instagram,57226.26840716663
5056,4663,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #sportsnews #fitness,80464,5997,4197,2024-09-17 05:39:47,TikTok,sports,90658,0.0,4663,Sophia Smith,8658884,3.89,Instagram,57820.87302182967
5057,2169,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #tech #programming,73392,6929,1596,2024-02-28 13:09:13,TikTok,technology,81917,0.11212121212121212,2169,Sophia Taylor,4805252,0.92,Twitter,57599.99736196551
5058,2306,Catching up with my favorite show tonight! #tv #entertainment #programming #innovation,85424,7366,856,2024-01-27 14:01:18,YouTube,technology,93646,0.25,2306,Jane Smith,5206265,2.13,Instagram,57369.704105772704
5059,1313,Trying out new recipes and loving the results! #food #cooking #innovation #programming,64751,2585,1822,2024-09-23 00:18:20,YouTube,technology,69158,0.25,1313,John Davis,1267450,0.86,Twitter,57338.03679867624
5060,309,Catching up with my favorite show tonight! #tv #entertainment #travel #wellness,48237,8602,2085,2024-01-30 07:53:03,TikTok,lifestyle,58924,0.25,309,Sophia Doe,6780811,0.63,YouTube,57382.36314960175
5061,834,The future of programming is bright! #tech #innovation #workout #basketball,89452,7810,2325,2024-09-01 10:38:21,YouTube,sports,99587,0.35378787878787876,834,Sarah Miller,2307518,7.06,TikTok,57170.61922007152
5062,3473,Exploring the latest advancements in AI! #tech #future #movies #entertainment,62807,6907,1318,2024-06-24 01:16:40,TikTok,entertainment,71032,0.2556818181818182,3473,Jane Davis,3095294,8.82,Instagram,57343.10934259922
5063,1834,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #food #wellness,43169,541,4906,2024-01-11 16:07:12,YouTube,lifestyle,48616,0.0,1834,Sophia Brown,1439473,3.78,Twitter,57762.83036047275
5064,1025,Exploring the latest advancements in AI! #tech #future #programming #innovation,39152,6466,3974,2024-03-28 09:24:15,Instagram,technology,49592,0.8,1025,Emma Starr,3801461,8.49,TikTok,56426.906587954836
5065,2476,Exploring the latest advancements in AI! #tech #future #food #fitness,58399,295,204,2024-10-27 15:01:36,TikTok,lifestyle,58898,0.25,2476,Sophia Taylor,5603481,3.34,Instagram,57372.897645214296
5066,251,"Game night with friends, who’s your favorite player? #sports #basketball #movies #music",11254,4073,4336,2024-01-02 22:33:58,TikTok,entertainment,19663,0.0,251,Chris Wilson,7324264,4.97,Twitter,57810.14293641132
5067,642,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #future #innovation,32002,5135,4244,2024-06-25 20:20:03,Twitter,technology,41381,0.0,642,John Starr,9795154,1.16,YouTube,57830.008411797084
5068,1715,Exploring the latest advancements in AI! #tech #future #future #tech,48336,3931,4079,2024-09-14 17:04:17,Instagram,technology,56346,0.0,1715,Chris Smith,8861071,8.35,YouTube,57822.49856601489
5069,1088,Catching up with my favorite show tonight! #tv #entertainment #travel #fitness,39588,5516,229,2024-03-11 19:33:43,TikTok,lifestyle,45333,0.25,1088,Anna Smith,8556540,7.81,Twitter,57396.63966565114
5070,504,"Game night with friends, who’s your favorite player? #sports #basketball #workout #fitness",67888,6176,3449,2024-01-25 00:56:12,TikTok,sports,77513,0.375,504,Alex Starr,8673832,2.4,TikTok,57185.87740538112
5071,758,The future of programming is bright! #tech #innovation #gossip #celebrity,44305,4455,3286,2024-05-10 09:09:19,Instagram,entertainment,52046,0.375,758,Sarah Davis,6281993,8.03,Twitter,57166.6474846719
5072,528,Did anyone else catch the new movie release? #movies #entertainment #food #wellness,33440,387,3176,2024-02-11 16:37:48,Twitter,lifestyle,37003,0.25,528,Oliver Taylor,8056935,2.67,TikTok,57392.622938548724
5073,4929,Catching up with my favorite show tonight! #tv #entertainment #AI #innovation,34642,4995,46,2024-04-14 03:40:52,Twitter,technology,39683,0.8,4929,Jane Johnson,338507,1.73,Twitter,56399.06511081541
5074,3686,Catching up with my favorite show tonight! #tv #entertainment #innovation #future,44901,1266,3059,2024-02-08 05:45:26,Twitter,technology,49226,0.0,3686,Alex Smith,1988299,1.84,Instagram,57767.24281484913
5075,398,Just finished a 5K! Can't wait for the next one! #fitness #health #gossip #music,19622,7975,2941,2024-02-16 06:35:48,TikTok,entertainment,30538,0.0,398,John Smith,392455,8.71,TikTok,57754.412539239325
5076,2290,Just finished a 5K! Can't wait for the next one! #fitness #health #workout #fitness,40834,5557,2160,2024-01-23 11:49:28,YouTube,sports,48551,0.35378787878787876,2290,Emma Starr,8593141,1.69,Twitter,57221.154407388916
5077,2162,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #basketball #football,96161,5148,738,2024-06-30 06:49:57,Instagram,sports,102047,0.0,2162,Oliver Davis,5447483,5.63,TikTok,57795.05398192125
5078,4354,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #food #travel,59596,6845,1670,2024-06-24 21:38:17,YouTube,lifestyle,68111,0.2556818181818182,4354,John Johnson,2199119,5.7,TikTok,57335.904269769664
5079,1982,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #travel #wellness,80407,136,828,2024-07-15 08:25:32,Instagram,lifestyle,81371,0.2556818181818182,1982,Sarah Smith,6262484,8.81,TikTok,57368.57293465999
5080,2680,Exploring the latest advancements in AI! #tech #future #travel #fitness,20685,9124,726,2024-02-11 15:12:20,YouTube,lifestyle,30535,0.11212121212121212,2680,Anna Doe,8487286,9.12,Instagram,57629.600199727014
5081,1027,Catching up with my favorite show tonight! #tv #entertainment #sportsnews #workout,92997,9361,3992,2024-07-25 22:56:53,Instagram,sports,106350,0.25,1027,Sarah Johnson,1313949,5.54,Instagram,57338.41064159922
5082,4058,Exploring the latest advancements in AI! #tech #future #innovation #future,18951,343,1266,2024-03-29 23:16:24,Twitter,technology,20560,0.0,4058,Oliver Starr,7086175,4.39,YouTube,57808.228747123605
5083,4478,Sustainable living is the future! Let's work towards a greener planet. #lifestyle #sustainability #wellness #style,40559,8047,1179,2024-06-21 02:39:21,TikTok,lifestyle,49785,0.8,4478,Sophia Starr,5391018,4.12,Instagram,56439.686317306514
5084,3551,Traveling soon! Any recommendations for amazing places to visit? #travel #wanderlust #AI #future,14942,7262,2737,2024-02-22 15:04:43,TikTok,technology,24941,0.375,3551,Jane Davis,466355,9.41,YouTube,57119.89088541354
5085,3040,A well-balanced life is key! Staying healthy and strong. #fitness #wellness #wellness #fitness,48402,1828,408,2024-01-06 03:26:08,YouTube,lifestyle,50638,0.11212121212121212,3040,Mike Taylor,1429435,8.06,Instagram,57572.856449371124
